ID;POTENCIA;NRESIDENTES;TIPOVIVIENDA;PROVINCIA;MES;PREDICCION_CONSUMO;PREDICCION_PRECIO;COSTE_POTENCIA;COSTE_ESTIMADO;FECHA_PREDICCION
3789;5.9;3.2;Casa Unifamiliar;LAS PALMAS;2025-07;467.43;72.3416;426.82;33814.63;2025-04-20
3790;3.7;4.9;Duplex;ZAMORA;2025-04;342.76;51.1312;189.19;17525.73;2025-04-20
3791;4.7;2.7;Casa Unifamiliar;JAEN;2025-08;536.63;65.8225;309.37;35322.33;2025-04-20
3792;4.1;3.4;Casa Unifamiliar;ZARAGOZA;2025-03;611.51;87.7411;359.74;53654.56;2025-04-20
3793;4.3;2.7;Duplex;MADRID;2025-06;387.32;52.0896;223.99;20175.34;2025-04-20
3794;4.5;2.8;Piso;CUENCA;2025-06;191.98;51.4847;231.68;9884.03;2025-04-20
3795;3.9;2.9;Adosado;ALMERIA;2025-09;400.0;62.2816;242.9;24912.64;2025-04-20
3796;4.5;2.1;Duplex;ALICANTE;2025-08;455.85;67.4422;303.49;30743.53;2025-04-20
3797;3.4;2.2;Adosado;SORIA;2025-10;320.56;74.7226;254.06;23953.08;2025-04-20
3798;6.3;4.7;Piso;ZARAGOZA;2025-03;242.4;78.4819;494.44;19024.01;2025-04-20
3799;5.4;3.6;Casa Unifamiliar;ALBACETE;2025-04;601.59;51.1084;275.99;30746.3;2025-04-20
3800;4.0;4.4;Piso;GRANADA;2025-10;189.55;41.9254;167.7;7946.96;2025-04-20
3801;5.4;5.0;Adosado;ALBACETE;2025-10;371.09;51.2722;276.87;19026.6;2025-04-20
3802;6.4;3.1;Piso;BADAJOZ;2025-08;184.59;190.8713;1221.58;35232.93;2025-04-20
3803;3.6;2.1;Piso;TOLEDO;2025-07;300.72;328.9328;1184.16;98916.67;2025-04-20
3804;4.2;2.7;Casa Unifamiliar;LEON;2025-09;438.41;113.6327;477.26;49817.71;2025-04-20
3805;5.7;3.4;Piso;CADIZ;2025-08;305.21;202.7899;1155.9;61893.51;2025-04-20
3806;6.6;3.3;Piso;CASTELLON;2025-06;208.97;108.8391;718.34;22744.11;2025-04-20
3807;6.2;3.5;Casa Unifamiliar;CACERES;2025-10;587.14;273.3557;1694.81;160498.07;2025-04-20
3808;4.8;2.3;Piso;HUELVA;2025-09;297.26;51.1584;245.56;15207.35;2025-04-20
3809;5.7;3.2;Duplex;ALAVA;2025-05;451.64;365.6178;2084.02;165127.62;2025-04-20
3810;6.1;3.9;Casa Unifamiliar;MADRID;2025-08;590.8;91.9739;561.04;54338.18;2025-04-20
3811;4.4;3.3;Casa Unifamiliar;SEGOVIA;2025-05;610.5;65.2093;286.92;39810.28;2025-04-20
3812;5.2;2.5;Casa Unifamiliar;MALAGA;2025-08;492.02;363.7353;1891.42;178965.04;2025-04-20
3813;6.0;2.3;Piso;HUELVA;2025-09;188.52;75.1638;450.98;14169.88;2025-04-20
3814;6.5;2.3;Piso;TARRAGONA;2025-09;186.89;68.4782;445.11;12797.89;2025-04-20
3815;3.3;4.6;Casa Unifamiliar;BURGOS;2025-09;592.22;54.0225;178.27;31993.2;2025-04-20
3816;5.2;3.4;Casa Unifamiliar;JAEN;2025-09;597.28;59.4703;309.25;35520.42;2025-04-20
3817;3.4;4.8;Adosado;MADRID;2025-04;391.33;205.2563;697.87;80322.95;2025-04-20
3818;5.7;4.9;Adosado;CIUDAD REAL;2025-10;401.42;72.4464;412.94;29081.43;2025-04-20
3819;4.8;2.4;Duplex;SANTA CRUZ DE TENERIFE;2025-05;458.45;201.6856;968.09;92462.76;2025-04-20
3820;5.7;4.4;Piso;CIUDAD REAL;2025-03;190.62;61.5628;350.91;11735.1;2025-04-20
3821;5.9;2.1;Adosado;AVILA;2025-08;388.08;42.0703;248.21;16326.64;2025-04-20
3822;6.6;4.5;Duplex;BADAJOZ;2025-06;447.7;95.1707;628.13;42607.92;2025-04-20
3823;3.4;2.7;Piso;ALBACETE;2025-07;181.69;42.3252;143.91;7690.07;2025-04-20
3824;4.0;3.2;Piso;TOLEDO;2025-05;188.51;197.7971;791.19;37286.73;2025-04-20
3825;4.0;3.6;Piso;LEON;2025-09;212.57;179.7608;719.04;38211.75;2025-04-20
3826;4.4;2.4;Casa Unifamiliar;GIRONA;2025-10;558.03;62.6237;275.54;34945.9;2025-04-20
3827;5.2;4.3;Adosado;LEON;2025-09;358.86;75.9091;394.73;27240.74;2025-04-20
3828;5.0;2.5;Adosado;LLEIDA;2025-05;406.93;199.4759;997.38;81172.73;2025-04-20
3829;3.6;3.9;Adosado;JAEN;2025-09;394.96;81.9347;294.96;32360.93;2025-04-20
3830;6.0;2.0;Piso;SORIA;2025-03;274.18;88.1513;528.91;24169.32;2025-04-20
3831;5.6;2.6;Piso;LUGO;2025-03;203.21;100.9475;565.31;20513.54;2025-04-20
3832;4.2;3.6;Piso;SANTA CRUZ DE TENERIFE;2025-06;162.22;187.0879;785.77;30349.4;2025-04-20
3833;4.1;2.7;Casa Unifamiliar;OURENSE;2025-06;608.1;152.1179;623.68;92502.89;2025-04-20
3834;4.9;3.1;Casa Unifamiliar;A CORUÑA;2025-07;547.87;93.0653;456.02;50987.69;2025-04-20
3835;5.6;4.0;Duplex;CIUDAD REAL;2025-10;450.85;77.1675;432.14;34790.97;2025-04-20
3836;4.0;2.5;Casa Unifamiliar;GIRONA;2025-05;486.1;105.7458;422.98;51403.03;2025-04-20
3837;5.1;4.4;Piso;GIRONA;2025-08;198.59;95.6955;488.05;19004.17;2025-04-20
3838;6.6;5.0;Duplex;HUELVA;2025-05;448.34;391.1084;2581.32;175349.54;2025-04-20
3839;5.0;3.4;Adosado;CACERES;2025-07;363.41;81.4031;407.02;29582.7;2025-04-20
3840;3.3;3.1;Adosado;BARCELONA;2025-05;402.5;69.9398;230.8;28150.77;2025-04-20
3841;5.6;4.3;Duplex;ALBACETE;2025-10;372.24;51.0232;285.73;18992.88;2025-04-20
3842;4.1;2.6;Adosado;MADRID;2025-07;326.34;84.5151;346.51;27580.66;2025-04-20
3843;5.8;2.2;Piso;SEGOVIA;2025-10;208.67;77.298;448.33;16129.77;2025-04-20
3844;3.8;3.0;Duplex;LUGO;2025-06;421.07;178.0891;676.74;74987.98;2025-04-20
3845;3.6;2.9;Casa Unifamiliar;OURENSE;2025-03;516.7;192.1854;691.87;99302.2;2025-04-20
3846;5.4;3.7;Piso;NAVARRA;2025-08;214.25;196.6777;1062.06;42138.2;2025-04-20
3847;4.0;3.6;Casa Unifamiliar;BURGOS;2025-10;533.88;368.8875;1475.55;196941.66;2025-04-20
3848;5.4;2.8;Casa Unifamiliar;ALAVA;2025-04;601.59;64.8733;350.32;39027.13;2025-04-20
3849;5.7;3.7;Piso;PALENCIA;2025-06;200.78;401.8987;2290.82;80693.22;2025-04-20
3850;4.8;4.5;Piso;CUENCA;2025-10;294.16;94.4975;453.59;27797.38;2025-04-20
3851;4.7;4.1;Duplex;SEGOVIA;2025-09;455.62;419.992;1973.96;191356.76;2025-04-20
3852;4.6;4.3;Duplex;A CORUÑA;2025-10;419.7;92.0729;423.54;38643.0;2025-04-20
3853;4.9;2.2;Piso;MADRID;2025-08;234.21;65.2429;319.69;15280.54;2025-04-20
3854;5.2;4.3;Adosado;JAEN;2025-07;334.54;82.4455;428.72;27581.32;2025-04-20
3855;3.5;4.0;Adosado;SANTA CRUZ DE TENERIFE;2025-05;398.85;191.135;668.97;76234.19;2025-04-20
3856;6.2;3.2;Piso;SANTA CRUZ DE TENERIFE;2025-03;260.08;72.1242;447.17;18758.06;2025-04-20
3857;3.6;3.9;Adosado;LEON;2025-05;387.31;70.7902;254.84;27417.75;2025-04-20
3858;3.8;3.5;Duplex;TERUEL;2025-05;435.52;71.9334;273.35;31328.43;2025-04-20
3859;3.9;3.3;Duplex;LAS PALMAS;2025-04;413.93;62.6237;244.23;25921.83;2025-04-20
3860;4.1;4.6;Duplex;SEGOVIA;2025-09;365.81;36.7265;150.58;13434.92;2025-04-20
3861;4.2;3.2;Piso;CADIZ;2025-04;254.63;91.7819;385.48;23370.43;2025-04-20
3862;4.0;4.4;Duplex;CUENCA;2025-05;405.68;187.9224;751.69;76236.36;2025-04-20
3863;4.5;2.5;Casa Unifamiliar;ASTURIAS;2025-09;589.25;83.2915;374.81;49079.52;2025-04-20
3864;5.8;3.6;Adosado;CADIZ;2025-10;388.56;71.4142;414.2;27748.7;2025-04-20
3865;5.9;3.0;Piso;TERUEL;2025-03;223.83;60.3758;356.22;13513.92;2025-04-20
3866;5.9;4.0;Casa Unifamiliar;SEVILLA;2025-04;558.82;64.8998;382.91;36267.31;2025-04-20
3867;6.2;4.9;Piso;ILLES BALEARS;2025-10;188.83;79.7632;494.53;15061.69;2025-04-20
3868;4.7;2.0;Duplex;HUELVA;2025-05;350.09;242.1676;1138.19;84780.46;2025-04-20
3869;5.2;4.7;Piso;ZARAGOZA;2025-06;238.9;153.3871;797.61;36644.18;2025-04-20
3870;4.6;2.4;Piso;PALENCIA;2025-10;242.01;346.2283;1592.65;83790.71;2025-04-20
3871;5.0;3.4;Adosado;LA RIOJA;2025-10;395.67;73.895;369.48;29238.03;2025-04-20
3872;5.0;3.5;Piso;LEON;2025-08;256.92;77.2528;386.26;19847.79;2025-04-20
3873;5.1;2.4;Adosado;ALAVA;2025-10;370.54;74.5369;380.14;27618.9;2025-04-20
3874;6.2;3.6;Casa Unifamiliar;GIRONA;2025-09;479.54;75.928;470.75;36410.51;2025-04-20
3875;6.1;4.9;Piso;CASTELLON;2025-03;229.97;50.5032;308.07;11614.22;2025-04-20
3876;5.1;3.6;Duplex;HUESCA;2025-04;448.46;71.3669;363.97;32005.2;2025-04-20
3877;3.8;3.6;Duplex;SALAMANCA;2025-07;396.0;190.5261;724.0;75448.34;2025-04-20
3878;4.0;4.3;Duplex;CADIZ;2025-06;430.39;160.604;642.42;69122.36;2025-04-20
3879;4.0;2.9;Adosado;CORDOBA;2025-07;353.95;70.8071;283.23;25062.17;2025-04-20
3880;6.5;3.8;Duplex;TARRAGONA;2025-10;446.81;170.7038;1109.57;76272.16;2025-04-20
3881;5.2;2.3;Adosado;CUENCA;2025-03;392.73;63.5896;330.67;24973.54;2025-04-20
3882;5.9;2.2;Casa Unifamiliar;CANTABRIA;2025-04;532.52;60.842;358.97;32399.58;2025-04-20
3883;6.1;2.2;Duplex;ALBACETE;2025-04;450.52;74.5207;454.58;33573.07;2025-04-20
3884;6.2;2.5;Duplex;ALMERIA;2025-04;376.25;60.4578;374.84;22747.25;2025-04-20
3885;5.0;3.7;Casa Unifamiliar;NAVARRA;2025-04;590.64;70.379;351.9;41568.65;2025-04-20
3886;4.4;3.6;Casa Unifamiliar;CIUDAD REAL;2025-07;519.92;403.3958;1774.94;209733.54;2025-04-20
3887;5.7;2.3;Duplex;ASTURIAS;2025-10;373.87;69.194;394.41;25869.56;2025-04-20
3888;6.5;2.0;Piso;SEVILLA;2025-10;271.55;87.024;565.66;23631.37;2025-04-20
3889;5.0;2.1;Duplex;BADAJOZ;2025-03;359.35;64.4673;322.34;23166.32;2025-04-20
3890;6.1;3.2;Casa Unifamiliar;PALENCIA;2025-04;469.62;253.6904;1547.51;119138.09;2025-04-20
3891;6.1;3.8;Adosado;CORDOBA;2025-09;315.34;261.1838;1593.22;82361.7;2025-04-20
3892;4.1;4.4;Duplex;CASTELLON;2025-08;450.08;159.8078;655.21;71926.29;2025-04-20
3893;4.3;4.3;Adosado;CACERES;2025-05;384.8;86.1953;370.64;33167.95;2025-04-20
3894;6.4;3.9;Piso;A CORUÑA;2025-04;204.04;54.8267;350.89;11186.84;2025-04-20
3895;4.4;3.5;Duplex;VALLADOLID;2025-04;444.48;80.3894;353.71;35731.48;2025-04-20
3896;5.6;4.0;Duplex;LAS PALMAS;2025-08;396.51;42.2648;236.68;16758.42;2025-04-20
3897;4.7;2.5;Adosado;VALLADOLID;2025-09;249.61;65.0308;305.64;16232.34;2025-04-20
3898;4.8;3.2;Piso;SANTA CRUZ DE TENERIFE;2025-05;271.75;69.647;334.31;18926.57;2025-04-20
3899;3.4;4.6;Casa Unifamiliar;PALENCIA;2025-09;500.36;61.4138;208.81;30729.01;2025-04-20
3900;4.7;2.9;Duplex;ZARAGOZA;2025-03;347.61;367.2479;1726.07;127659.04;2025-04-20
3901;3.9;2.1;Casa Unifamiliar;ILLES BALEARS;2025-03;548.18;325.4325;1269.19;178395.59;2025-04-20
3902;4.3;4.7;Casa Unifamiliar;TERUEL;2025-10;502.94;78.0593;335.65;39259.14;2025-04-20
3903;4.3;4.4;Duplex;BARCELONA;2025-08;446.54;78.5222;337.65;35063.3;2025-04-20
3904;3.6;2.4;Adosado;ALAVA;2025-04;363.58;64.1786;231.04;23334.06;2025-04-20
3905;6.6;2.9;Duplex;HUELVA;2025-07;390.42;107.8421;711.76;42103.71;2025-04-20
3906;5.2;2.3;Adosado;LA RIOJA;2025-03;303.46;77.7107;404.1;23582.09;2025-04-20
3907;3.7;2.3;Adosado;A CORUÑA;2025-07;328.26;53.61;198.36;17598.02;2025-04-20
3908;6.0;4.2;Piso;MURCIA;2025-10;174.19;78.3869;470.32;13654.21;2025-04-20
3909;3.5;3.0;Duplex;HUELVA;2025-04;439.49;275.9117;965.69;121260.43;2025-04-20
3910;6.5;3.0;Casa Unifamiliar;CANTABRIA;2025-09;604.75;26.6423;173.17;16111.93;2025-04-20
3911;5.6;2.8;Adosado;BARCELONA;2025-06;354.82;224.904;1259.46;79800.44;2025-04-20
3912;3.6;4.3;Adosado;CIUDAD REAL;2025-07;380.65;77.6608;279.58;29561.58;2025-04-20
3913;6.4;3.3;Casa Unifamiliar;GRANADA;2025-06;489.47;226.7186;1451.0;110971.95;2025-04-20
3914;4.8;2.9;Piso;ZARAGOZA;2025-10;243.12;402.0342;1929.76;97742.55;2025-04-20
3915;4.0;2.1;Piso;VALENCIA;2025-10;204.64;79.5803;318.32;16285.31;2025-04-20
3916;5.8;3.9;Adosado;LAS PALMAS;2025-06;381.64;87.8092;509.29;33511.5;2025-04-20
3917;3.6;4.6;Adosado;ALAVA;2025-08;346.08;45.249;162.9;15659.77;2025-04-20
3918;4.8;2.7;Adosado;BADAJOZ;2025-09;297.4;53.0788;254.78;15785.64;2025-04-20
3919;4.9;3.8;Adosado;CACERES;2025-03;365.27;72.9232;357.32;26636.66;2025-04-20
3920;6.3;4.1;Duplex;ASTURIAS;2025-06;410.82;52.7031;332.03;21651.49;2025-04-20
3921;3.7;3.1;Piso;GRANADA;2025-06;286.78;314.177;1162.45;90099.68;2025-04-20
3922;5.9;3.5;Duplex;ASTURIAS;2025-09;356.27;80.5538;475.27;28698.9;2025-04-20
3923;4.7;4.7;Adosado;AVILA;2025-09;404.58;343.7422;1615.59;139071.22;2025-04-20
3924;3.7;2.4;Piso;TERUEL;2025-03;299.14;75.614;279.77;22619.17;2025-04-20
3925;3.7;2.5;Adosado;CIUDAD REAL;2025-07;302.27;74.4826;275.59;22513.86;2025-04-20
3926;4.2;4.9;Duplex;OURENSE;2025-09;369.1;42.1797;177.15;15568.53;2025-04-20
3927;4.1;3.0;Piso;CADIZ;2025-10;299.58;81.2031;332.93;24326.82;2025-04-20
3928;6.0;2.3;Casa Unifamiliar;MADRID;2025-08;507.68;55.3799;332.28;28115.27;2025-04-20
3929;6.3;3.2;Duplex;LUGO;2025-10;388.55;96.4663;607.74;37481.98;2025-04-20
3930;6.6;2.7;Piso;CORDOBA;2025-03;250.19;189.8701;1253.14;47503.6;2025-04-20
3931;3.8;3.6;Adosado;MURCIA;2025-03;395.06;80.2948;305.12;31721.26;2025-04-20
3932;4.6;2.9;Piso;MURCIA;2025-05;237.21;152.1364;699.83;36088.28;2025-04-20
3933;6.0;2.7;Adosado;BIZKAIA;2025-08;307.03;91.6842;550.11;28149.8;2025-04-20
3934;6.0;2.9;Adosado;GRANADA;2025-04;392.62;56.3565;338.14;22126.69;2025-04-20
3935;3.4;4.9;Casa Unifamiliar;VALLADOLID;2025-03;559.11;163.5782;556.17;91458.21;2025-04-20
3936;6.2;2.3;Piso;MURCIA;2025-07;207.15;401.0157;2486.3;83070.4;2025-04-20
3937;4.8;4.2;Duplex;SANTA CRUZ DE TENERIFE;2025-08;432.7;284.1484;1363.91;122951.01;2025-04-20
3938;6.5;3.9;Casa Unifamiliar;NAVARRA;2025-08;468.04;77.3635;502.86;36209.21;2025-04-20
3939;4.1;4.8;Piso;ASTURIAS;2025-07;279.2;71.0089;291.14;19825.68;2025-04-20
3940;5.3;3.4;Piso;GUADALAJARA;2025-10;259.07;197.3417;1045.91;51125.31;2025-04-20
3941;6.1;2.4;Casa Unifamiliar;CIUDAD REAL;2025-03;588.8;70.6916;431.22;41623.21;2025-04-20
3942;5.8;4.3;Adosado;TERUEL;2025-07;397.45;174.5095;1012.16;69358.8;2025-04-20
3943;3.4;3.1;Adosado;CASTELLON;2025-07;397.56;63.3335;215.33;25178.87;2025-04-20
3944;6.2;3.1;Duplex;TERUEL;2025-10;446.54;72.9086;452.03;32556.61;2025-04-20
3945;4.7;3.7;Casa Unifamiliar;ALAVA;2025-06;607.35;266.2512;1251.38;161707.67;2025-04-20
3946;3.6;4.3;Piso;CACERES;2025-04;243.69;68.4711;246.5;16685.72;2025-04-20
3947;6.3;5.0;Duplex;GRANADA;2025-09;366.81;74.5186;469.47;27334.17;2025-04-20
3948;4.7;4.0;Adosado;OURENSE;2025-06;357.59;78.8897;370.78;28210.17;2025-04-20
3949;6.3;4.2;Duplex;LAS PALMAS;2025-10;372.77;84.0314;529.4;31324.38;2025-04-20
3950;3.5;4.8;Piso;ALAVA;2025-05;300.01;192.8162;674.86;57846.79;2025-04-20
3951;4.9;4.8;Casa Unifamiliar;PALENCIA;2025-03;591.9;88.0473;431.43;52115.2;2025-04-20
3952;4.7;2.5;Adosado;VALLADOLID;2025-07;252.99;79.8137;375.12;20192.07;2025-04-20
3953;4.2;2.7;Casa Unifamiliar;ZARAGOZA;2025-07;575.04;52.3409;219.83;30098.11;2025-04-20
3954;6.2;2.9;Adosado;MALAGA;2025-10;365.47;73.2476;454.14;26769.8;2025-04-20
3955;4.9;4.7;Duplex;GIRONA;2025-08;442.63;56.6562;277.62;25077.73;2025-04-20
3956;5.3;4.8;Piso;LUGO;2025-08;217.38;64.1283;339.88;13940.21;2025-04-20
3957;4.5;3.1;Adosado;TARRAGONA;2025-06;400.53;81.581;367.11;32675.64;2025-04-20
3958;5.3;4.1;Adosado;SALAMANCA;2025-07;279.29;81.778;433.42;22839.78;2025-04-20
3959;5.8;2.3;Duplex;TERUEL;2025-05;364.13;67.1278;389.34;24443.25;2025-04-20
3960;6.1;2.9;Casa Unifamiliar;ZAMORA;2025-05;597.13;377.0543;2300.03;225150.43;2025-04-20
3961;4.3;4.8;Piso;SORIA;2025-03;233.54;84.106;361.66;19642.12;2025-04-20
3962;4.9;4.8;Casa Unifamiliar;NAVARRA;2025-09;521.61;203.0235;994.82;105899.09;2025-04-20
3963;5.8;4.3;Piso;A CORUÑA;2025-05;184.15;79.124;458.92;14570.68;2025-04-20
3964;6.3;4.7;Casa Unifamiliar;PALENCIA;2025-05;610.26;40.8826;257.56;24949.02;2025-04-20
3965;3.9;2.2;Duplex;PALENCIA;2025-08;394.96;70.6097;275.38;27888.01;2025-04-20
3966;6.3;4.8;Casa Unifamiliar;VALENCIA;2025-09;528.63;88.1777;555.52;46613.38;2025-04-20
3967;4.3;2.7;Duplex;SORIA;2025-05;387.42;70.9858;305.24;27501.32;2025-04-20
3968;4.6;2.2;Piso;VALLADOLID;2025-07;224.39;59.9205;275.63;13445.56;2025-04-20
3969;4.5;2.3;Adosado;VALENCIA;2025-03;318.91;504.513;2270.31;160894.24;2025-04-20
3970;4.1;2.2;Casa Unifamiliar;GUADALAJARA;2025-10;604.89;190.8674;782.56;115453.78;2025-04-20
3971;4.1;4.7;Casa Unifamiliar;BARCELONA;2025-08;591.54;37.6634;154.42;22279.41;2025-04-20
3972;6.5;3.8;Duplex;LLEIDA;2025-10;349.77;113.329;736.64;39639.08;2025-04-20
3973;6.2;3.4;Duplex;GUADALAJARA;2025-04;453.13;74.501;461.91;33758.64;2025-04-20
3974;3.9;3.2;Casa Unifamiliar;GUADALAJARA;2025-06;602.63;177.2051;691.1;106789.11;2025-04-20
3975;6.3;3.0;Adosado;SORIA;2025-09;393.54;78.1264;492.2;30745.86;2025-04-20
3976;5.4;4.3;Casa Unifamiliar;BURGOS;2025-04;523.37;78.0402;421.42;40843.9;2025-04-20
3977;6.0;3.4;Casa Unifamiliar;MADRID;2025-10;484.07;41.3223;247.93;20002.89;2025-04-20
3978;5.4;4.9;Piso;BARCELONA;2025-06;224.81;26.3559;142.32;5925.07;2025-04-20
3979;6.2;4.7;Adosado;ZARAGOZA;2025-10;398.01;60.9007;377.58;24239.09;2025-04-20
3980;3.7;4.0;Duplex;HUELVA;2025-10;362.93;105.5137;390.4;38294.09;2025-04-20
3981;5.7;2.3;Casa Unifamiliar;ILLES BALEARS;2025-05;599.02;369.4959;2106.13;221335.43;2025-04-20
3982;5.5;2.9;Casa Unifamiliar;JAEN;2025-06;596.48;70.2202;386.21;41884.94;2025-04-20
3983;6.1;3.6;Duplex;MURCIA;2025-09;357.83;56.9002;347.09;20360.6;2025-04-20
3984;5.0;2.3;Duplex;VALLADOLID;2025-09;351.03;376.7764;1883.88;132259.82;2025-04-20
3985;4.7;4.5;Adosado;GUADALAJARA;2025-05;289.55;51.1698;240.5;14816.22;2025-04-20
3986;4.5;5.0;Casa Unifamiliar;ALICANTE;2025-10;600.14;52.878;237.95;31734.2;2025-04-20
3987;5.7;2.8;Casa Unifamiliar;ALICANTE;2025-04;596.33;62.6626;357.18;37367.59;2025-04-20
3988;3.9;3.0;Duplex;SALAMANCA;2025-10;447.95;196.8403;767.68;88174.61;2025-04-20
3989;5.5;4.0;Duplex;SALAMANCA;2025-03;352.97;274.8444;1511.64;97011.83;2025-04-20
3990;5.8;3.1;Duplex;SORIA;2025-06;381.71;192.9574;1119.15;73653.77;2025-04-20
3991;3.8;3.9;Duplex;ZAMORA;2025-06;441.71;161.6726;614.36;71412.4;2025-04-20
3992;6.1;4.3;Duplex;CORDOBA;2025-09;390.0;94.6191;577.18;36901.45;2025-04-20
3993;3.8;4.3;Duplex;MURCIA;2025-03;457.53;159.6497;606.67;73044.53;2025-04-20
3994;5.0;4.4;Duplex;TERUEL;2025-08;437.5;61.0956;305.48;26729.32;2025-04-20
3995;3.6;2.2;Piso;LUGO;2025-04;207.86;37.687;135.67;7833.62;2025-04-20
3996;5.1;2.9;Adosado;MURCIA;2025-08;385.58;71.0731;362.47;27404.37;2025-04-20
3997;5.1;4.1;Adosado;ALMERIA;2025-06;406.98;26.8625;137.0;10932.5;2025-04-20
3998;4.0;4.5;Casa Unifamiliar;AVILA;2025-03;570.37;169.8029;679.21;96850.48;2025-04-20
3999;4.2;4.0;Duplex;ALICANTE;2025-05;453.75;27.1032;113.83;12298.08;2025-04-20
4000;3.4;3.2;Casa Unifamiliar;CUENCA;2025-10;547.15;82.076;279.06;44907.88;2025-04-20
4001;4.7;4.3;Casa Unifamiliar;TERUEL;2025-09;600.52;82.4703;387.61;49525.06;2025-04-20
4002;3.4;5.0;Casa Unifamiliar;ILLES BALEARS;2025-08;540.98;203.2482;691.04;109953.21;2025-04-20
4003;3.8;4.3;Casa Unifamiliar;SEGOVIA;2025-04;604.08;502.1384;1908.13;303331.76;2025-04-20
4004;3.9;4.3;Adosado;AVILA;2025-05;348.41;358.3733;1397.66;124860.84;2025-04-20
4005;3.7;4.4;Piso;LUGO;2025-08;230.54;58.0127;214.65;13374.25;2025-04-20
4006;6.3;4.2;Casa Unifamiliar;CANTABRIA;2025-10;510.79;93.2366;587.39;47624.32;2025-04-20
4007;5.0;2.7;Casa Unifamiliar;ALMERIA;2025-07;578.35;81.3626;406.81;47056.06;2025-04-20
4008;5.0;3.2;Adosado;ALICANTE;2025-09;397.65;73.4807;367.4;29219.6;2025-04-20
4009;4.7;2.2;Piso;CIUDAD REAL;2025-09;168.89;74.1881;348.68;12529.63;2025-04-20
4010;5.7;3.9;Piso;ZARAGOZA;2025-06;204.54;87.2834;497.52;17852.95;2025-04-20
4011;3.9;3.8;Casa Unifamiliar;BIZKAIA;2025-06;599.71;96.6735;377.03;57976.06;2025-04-20
4012;5.0;2.8;Casa Unifamiliar;BADAJOZ;2025-05;603.76;60.9995;305.0;36829.06;2025-04-20
4013;5.6;4.5;Piso;GIRONA;2025-08;287.1;85.0251;476.14;24410.71;2025-04-20
4014;5.1;2.4;Adosado;ALAVA;2025-04;368.16;109.4475;558.18;40294.19;2025-04-20
4015;5.1;2.7;Casa Unifamiliar;JAEN;2025-10;575.47;26.7093;136.22;15370.4;2025-04-20
4016;6.4;4.4;Adosado;BARCELONA;2025-08;398.28;83.4556;534.12;33238.7;2025-04-20
4017;6.1;3.6;Adosado;VALLADOLID;2025-03;390.02;69.4158;423.44;27073.55;2025-04-20
4018;3.7;4.3;Casa Unifamiliar;ILLES BALEARS;2025-03;540.13;360.0262;1332.1;194460.95;2025-04-20
4019;6.2;2.7;Duplex;CASTELLON;2025-05;409.8;61.1578;379.18;25062.47;2025-04-20
4020;4.8;2.1;Duplex;MALAGA;2025-03;414.21;72.4864;347.93;30024.59;2025-04-20
4021;4.7;2.6;Adosado;ILLES BALEARS;2025-07;381.06;153.0807;719.48;58332.93;2025-04-20
4022;5.0;3.7;Piso;LAS PALMAS;2025-03;300.64;71.107;355.54;21377.61;2025-04-20
4023;4.8;3.7;Piso;SANTA CRUZ DE TENERIFE;2025-05;231.77;429.8329;2063.2;99622.37;2025-04-20
4024;3.5;3.9;Duplex;GUADALAJARA;2025-04;456.39;96.3238;337.13;43961.22;2025-04-20
4025;4.5;3.3;Piso;ALBACETE;2025-09;293.38;87.848;395.32;25772.85;2025-04-20
4026;5.4;3.9;Duplex;GIRONA;2025-04;407.93;84.7103;457.44;34555.87;2025-04-20
4027;4.1;2.5;Piso;VALENCIA;2025-08;301.9;54.229;222.34;16371.74;2025-04-20
4028;4.9;3.4;Adosado;TOLEDO;2025-08;396.06;68.3277;334.81;27061.87;2025-04-20
4029;6.1;2.4;Casa Unifamiliar;SEGOVIA;2025-10;494.01;66.3085;404.48;32757.06;2025-04-20
4030;3.5;5.0;Adosado;CANTABRIA;2025-07;399.66;37.4388;131.04;14962.79;2025-04-20
4031;6.2;3.1;Adosado;ALBACETE;2025-10;351.43;62.3477;386.56;21910.85;2025-04-20
4032;5.6;4.8;Adosado;LAS PALMAS;2025-06;389.1;274.6781;1538.2;106877.25;2025-04-20
4033;3.7;3.1;Adosado;AVILA;2025-05;291.5;38.7063;143.21;11282.89;2025-04-20
4034;6.2;3.3;Piso;PALENCIA;2025-09;184.09;370.3735;2296.32;68182.06;2025-04-20
4035;6.6;4.1;Piso;ALBACETE;2025-08;294.97;280.565;1851.73;82758.26;2025-04-20
4036;5.0;2.9;Casa Unifamiliar;SALAMANCA;2025-09;428.95;69.4926;347.46;29808.85;2025-04-20
4037;3.9;3.4;Adosado;BURGOS;2025-03;406.32;76.7252;299.23;31174.98;2025-04-20
4038;6.1;4.7;Casa Unifamiliar;SALAMANCA;2025-05;598.77;73.2108;446.59;43836.43;2025-04-20
4039;5.5;4.6;Casa Unifamiliar;SANTA CRUZ DE TENERIFE;2025-05;528.66;67.1466;369.31;35497.72;2025-04-20
4040;3.8;3.7;Casa Unifamiliar;OURENSE;2025-10;574.92;83.1815;316.09;47822.71;2025-04-20
4041;3.6;4.3;Adosado;BARCELONA;2025-09;320.34;53.7077;193.35;17204.72;2025-04-20
4042;6.5;3.0;Duplex;PALENCIA;2025-08;442.24;66.3359;431.18;29336.39;2025-04-20
